"SUID","BEND_MAP_ID","Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","source_original","target","target_original","TYPE"
"365","473169","GO:0018231","GO:0042158","Direct","","GO:0018231","GO:0042158","0.6090685156469945","false","Direct","","98","","95","","Direct"
"366","473168","GO:0018231","GO:0042157","Direct","","GO:0018231","GO:0042157","0.5995471047056953","false","Direct","","98","","135","","Direct"
"367","473167","GO:0018231","GO:0018345","Direct","","GO:0018231","GO:0018345","0.9753146873290351","false","Direct","","98","","96","","Direct"
"368","473166","GO:0018230","GO:0072657","Direct","","GO:0018230","GO:0072657","0.9293506636257882","false","Direct","","97","","102","","Direct"
"369","473165","GO:0018230","GO:0043543","Direct","","GO:0018230","GO:0043543","0.8137541351753301","false","Direct","","97","","100","","Direct"
"370","473164","GO:0018230","GO:0042158","Direct","","GO:0018230","GO:0042158","0.6090685156469945","false","Direct","","97","","95","","Direct"
"371","473163","GO:0018230","GO:0042157","Direct","","GO:0018230","GO:0042157","0.5995471047056953","false","Direct","","97","","135","","Direct"
"372","473162","GO:0018230","GO:0018345","Direct","","GO:0018230","GO:0018345","0.9753146873290351","false","Direct","","97","","96","","Direct"
"373","473161","GO:0018230","GO:0018231","Direct","","GO:0018230","GO:0018231","1.0","false","Direct","","97","","98","","Direct"
"374","473175","GO:0018345","GO:0072657","Direct","","GO:0018345","GO:0072657","0.9079113498994734","false","Direct","","96","","102","","Direct"
"375","473174","GO:0018345","GO:0043543","Direct","","GO:0018345","GO:0043543","0.837693236429391","false","Direct","","96","","100","","Direct"
"376","473173","GO:0018345","GO:0042158","Direct","","GO:0018345","GO:0042158","0.6301850153735676","false","Direct","","96","","95","","Direct"
"377","473172","GO:0018345","GO:0042157","Direct","","GO:0018345","GO:0042157","0.6204807539020515","false","Direct","","96","","135","","Direct"
"378","473265","GO:0042158","ath00563","Direct","","GO:0042158","ath00563","0.4920823069665231","false","Direct","","95","","73","","Direct"
"379","473264","GO:0042158","GO:1903509","Direct","","GO:0042158","GO:1903509","0.37544637001054615","false","Direct","","95","","69","","Direct"
"380","473263","GO:0042158","GO:0072657","Direct","","GO:0042158","GO:0072657","0.61073356510252","false","Direct","","95","","102","","Direct"
"381","473262","GO:0042158","GO:0046467","Direct","","GO:0042158","GO:0046467","0.30684672982021616","false","Direct","","95","","68","","Direct"
"382","473261","GO:0042158","GO:0043543","Direct","","GO:0042158","GO:0043543","0.6412667235527302","false","Direct","","95","","100","","Direct"
"383","472835","GO:0006497","ath00563","Direct","","GO:0006497","ath00563","0.4920823069665231","false","Direct","","94","","73","","Direct"
"384","472834","GO:0006497","GO:1903509","Direct","","GO:0006497","GO:1903509","0.37544637001054615","false","Direct","","94","","69","","Direct"
"385","472833","GO:0006497","GO:0072657","Direct","","GO:0006497","GO:0072657","0.61073356510252","false","Direct","","94","","102","","Direct"
"386","472832","GO:0006497","GO:0046467","Direct","","GO:0006497","GO:0046467","0.30684672982021616","false","Direct","","94","","68","","Direct"
"387","472831","GO:0006497","GO:0043543","Direct","","GO:0006497","GO:0043543","0.6412667235527302","false","Direct","","94","","100","","Direct"
"388","472830","GO:0006497","GO:0042158","Direct","","GO:0006497","GO:0042158","1.0","false","Direct","","94","","95","","Direct"
"389","472829","GO:0006497","GO:0042157","Direct","","GO:0006497","GO:0042157","0.9887113558228192","false","Direct","","94","","135","","Direct"
"390","472828","GO:0006497","GO:0018345","Direct","","GO:0006497","GO:0018345","0.6301850153735676","false","Direct","","94","","96","","Direct"
"391","472827","GO:0006497","GO:0018231","Direct","","GO:0006497","GO:0018231","0.6090685156469945","false","Direct","","94","","98","","Direct"
"392","472826","GO:0006497","GO:0018230","Direct","","GO:0006497","GO:0018230","0.6090685156469945","false","Direct","","94","","97","","Direct"
"393","472825","GO:0006497","GO:0018198","Direct","","GO:0006497","GO:0018198","0.6090685156469945","false","Direct","","94","","99","","Direct"
"394","472824","GO:0006497","GO:0009247","Direct","","GO:0006497","GO:0009247","0.3968574532221308","false","Direct","","94","","71","","Direct"
"395","472823","GO:0006497","GO:0006664","Direct","","GO:0006497","GO:0006664","0.3806068115116176","false","Direct","","94","","70","","Direct"
"396","472822","GO:0006497","GO:0006661","Direct","","GO:0006497","GO:0006661","0.420507784200564","false","Direct","","94","","72","","Direct"
"397","472821","GO:0006497","GO:0006612","Direct","","GO:0006497","GO:0006612","0.6090685156469945","false","Direct","","94","","101","","Direct"
"398","472820","GO:0006497","GO:0006506","Direct","","GO:0006497","GO:0006506","0.5179510056838319","false","Direct","","94","","75","","Direct"
"399","472819","GO:0006497","GO:0006505","Direct","","GO:0006497","GO:0006505","0.5179510056838319","false","Direct","","94","","74","","Direct"
"400","473110","GO:0016101","ath00904","Direct","","GO:0016101","ath00904","0.8137181499822721","false","Direct","","93","","91","","Direct"
"401","473109","GO:0016101","GO:0042446","Direct","","GO:0016101","GO:0042446","0.4150633575029938","false","Direct","","93","","130","","Direct"
"402","473108","GO:0016101","GO:0042445","Direct","","GO:0016101","GO:0042445","0.38099852018931923","false","Direct","","93","","87","","Direct"
"403","473107","GO:0016101","GO:0016114","Direct","","GO:0016101","GO:0016114","0.35277216831712443","false","Direct","","93","","13","","Direct"
"404","473106","GO:0016101","GO:0016102","Direct","","GO:0016101","GO:0016102","0.9815218094396512","false","Direct","","93","","92","","Direct"
"405","473114","GO:0016102","ath00904","Direct","","GO:0016102","ath00904","0.8310039685477698","false","Direct","","92","","91","","Direct"
"406","473113","GO:0016102","GO:0042446","Direct","","GO:0016102","GO:0042446","0.4191509932327619","false","Direct","","92","","130","","Direct"
"407","473112","GO:0016102","GO:0042445","Direct","","GO:0016102","GO:0042445","0.3692886086953608","false","Direct","","92","","87","","Direct"
"408","473111","GO:0016102","GO:0016114","Direct","","GO:0016102","GO:0016114","0.3558998670294207","false","Direct","","92","","13","","Direct"
